31,8,"(31:9) Et tu ne me livreras pas aux mains de l'ennemi, Tu mettras mes pieds au large."
31,9,"(31:10) Aie pitié de moi, Éternel ! car je suis dans la détresse ; J'ai le visage, l'âme et le corps usés par le chagrin."
31,10,"(31:11) Ma vie se consume dans la douleur, Et mes années dans les soupirs ; Ma force est épuisée à cause de mon iniquité, Et mes os dépérissent."
31,11,"(31:12) Tous mes adversaires m'ont rendu un objet d'opprobre, De grand opprobre pour mes voisins, et de terreur pour mes amis ; Ceux qui me voient dehors s'enfuient loin de moi."
31,12,"(31:13) Je suis oublié des coeurs comme un mort, Je suis comme un vase brisé."
31,13,"(31:14) J'apprends les mauvais propos de plusieurs, L'épouvante qui règne à l'entour, Quand ils se concertent ensemble contre moi : Ils complotent de m'ôter la vie."
31,14,"(31:15) Mais en toi je me confie, ô Éternel ! Je dis : Tu es mon Dieu !"
31,15,"(31:16) Mes destinées sont dans ta main ; Délivre-moi de mes ennemis et de mes persécuteurs !"
31,16,"(31:17) Fais luire ta face sur ton serviteur, Sauve-moi par ta grâce !"
31,17,"(31:18) Éternel, que je ne sois pas confondu quand je t'invoque. Que les méchants soient confondus, Qu'ils descendent en silence au séjour des morts !"
31,18,"(31:19) Qu'elles deviennent muettes, les lèvres menteuses, Qui parlent avec audace contre le juste, Avec arrogance et dédain !"
31,19,"(31:20) Oh ! combien est grande ta bonté, Que tu tiens en réserve pour ceux qui te craignent, Que tu témoignes à ceux qui cherchent en toi leur refuge, À la vue des fils de l'homme !"
31,20,"(31:21) Tu les protèges sous l'abri de ta face contre ceux qui les persécutent, Tu les protèges dans ta tente contre les langues qui les attaquent."
31,21,"(31:22) Béni soit l'Éternel ! Car il a signalé sa grâce envers moi, Comme si j'avais été dans une ville forte."
31,22,"(31:23) Je disais dans ma précipitation : Je suis chassé loin de ton regard ! Mais tu as entendu la voix de mes supplications, Quand j'ai crié vers toi."
31,23,"(31:24) Aimez l'Éternel, vous qui avez de la piété ! L'Éternel garde les fidèles, Et il punit sévèrement les orgueilleux."
31,24,"(31:25) Fortifiez-vous et que votre coeur s'affermisse, Vous tous qui espérez en l'Éternel !"
32,1,"De David. Cantique. Heureux celui à qui la transgression est remise, À qui le péché est pardonné !"
32,2,"Heureux l'homme à qui l'Éternel n'impute pas d'iniquité, Et dans l'esprit duquel il n'y a point de fraude !"
32,3,"Tant que je me suis tu, mes os se consumaient, Je gémissais toute la journée ;"
32,4,"Car nuit et jour ta main s'appesantissait sur moi, Ma vigueur n'était plus que sécheresse, comme celle de l'été. Pause."
32,5,"Je t'ai fait connaître mon péché, je n'ai pas caché mon iniquité ; J'ai dit : J'avouerai mes transgressions à l'Éternel ! Et tu as effacé la peine de mon péché. Pause."
32,6,"Qu'ainsi tout homme pieux te prie au temps convenable ! Si de grandes eaux débordent, elles ne l'atteindront nullement."
32,7,"Tu es un asile pour moi, tu me garantis de la détresse, Tu m'entoures de chants de délivrance. Pause."
32,8,"Je t'instruirai et te montrerai la voie que tu dois suivre ; Je te conseillerai, j'aurai le regard sur toi."
32,9,"Ne soyez pas comme un cheval ou un mulet sans intelligence ; On les bride avec un frein et un mors, dont on les pare, Afin qu'ils ne s'approchent point de toi."
32,10,"Beaucoup de douleurs sont la part du méchant, Mais celui qui se confie en l'Éternel est environné de sa grâce."
32,11,"Justes, réjouissez-vous en l'Éternel et soyez dans l'allégresse ! Poussez des cris de joie, vous tous qui êtes droits de coeur !"
33,1,"Justes, réjouissez-vous en l'Éternel ! La louange sied aux hommes droits."
33,2,"Célébrez l'Éternel avec la harpe, Célébrez-le sur le luth à dix cordes."
33,3,"Chantez-lui un cantique nouveau ! Faites retentir vos instruments et vos voix !"
33,4,"Car la parole de l'Éternel est droite, Et toutes ses oeuvres s'accomplissent avec fidélité ;"
33,5,"Il aime la justice et la droiture ; La bonté de l'Éternel remplit la terre."
33,6,"Les cieux ont été faits par la parole de l'Éternel, Et toute leur armée par le souffle de sa bouche."
33,7,"Il amoncelle en un tas les eaux de la mer, Il met dans des réservoirs les abîmes."
33,8,"Que toute la terre craigne l'Éternel ! Que tous les habitants du monde tremblent devant lui !"
33,9,"Car il dit, et la chose arrive ; Il ordonne, et elle existe."
33,10,"L'Éternel renverse les desseins des nations, Il anéantit les projets des peuples ;"
33,11,"Les desseins de l'Éternel subsistent à toujours, Et les projets de son coeur, de génération en génération."
33,12,"Heureuse la nation dont l'Éternel est le Dieu ! Heureux le peuple qu'il choisit pour son héritage !"
33,13,"L'Éternel regarde du haut des cieux, Il voit tous les fils de l'homme ;"
33,14,"Du lieu de sa demeure il observe Tous les habitants de la terre,"
33,15,"Lui qui forme leur coeur à tous, Qui est attentif à toutes leurs actions."
33,16,"Ce n'est pas une grande armée qui sauve le roi, Ce n'est pas une grande force qui délivre le héros ;"
33,17,"Le cheval est impuissant pour assurer le salut, Et toute sa vigueur ne donne pas la délivrance."
33,18,"Voici, l'oeil de l'Éternel est sur ceux qui le craignent, Sur ceux qui espèrent en sa bonté,"
33,19,"Afin d'arracher leur âme à la mort Et de les faire vivre au milieu de la famine."
33,20,"Notre âme espère en l'Éternel ; Il est notre secours et notre bouclier."
33,21,"Car notre coeur met en lui sa joie, Car nous avons confiance en son saint nom."
33,22,"Éternel ! que ta grâce soit sur nous, Comme nous espérons en toi !"
34,1,"(34:1) De David. Lorsqu'il contrefit l'insensé en présence d'Abimélec, et qu'il s'en alla chassé par lui. (34:2) Je bénirai l'Éternel en tout temps ; Sa louange sera toujours dans ma bouche."
34,2,"(34:3) Que mon âme se glorifie en l'Éternel ! Que les malheureux écoutent et se réjouissent !"
34,3,"(34:4) Exaltez avec moi l'Éternel ! Célébrons tous son nom !"
34,4,"(34:5) J'ai cherché l'Éternel, et il m'a répondu ; Il m'a délivré de toutes mes frayeurs."
34,5,"(34:6) Quand on tourne vers lui les regards, on est rayonnant de joie, Et le visage ne se couvre pas de honte."
34,6,"(34:7) Quand un malheureux crie, l'Éternel entend, Et il le sauve de toutes ses détresses."
34,7,"(34:8) L'ange de l'Éternel campe autour de ceux qui le craignent, Et il les arrache au danger."
34,8,"(34:9) Sentez et voyez combien l'Éternel est bon ! Heureux l'homme qui cherche en lui son refuge !"
34,9,"(34:10) Craignez l'Éternel, vous ses saints ! Car rien ne manque à ceux qui le craignent."
34,10,"(34:11) Les lionceaux éprouvent la disette et la faim, Mais ceux qui cherchent l'Éternel ne sont privés d'aucun bien."
34,11,"(34:12) Venez, mes fils, écoutez-moi ! Je vous enseignerai la crainte de l'Éternel."
34,12,"(34:13) Quel est l'homme qui aime la vie, Qui désire la prolonger pour jouir du bonheur ?"
34,13,"(34:14) Préserve ta langue du mal, Et tes lèvres des paroles trompeuses ;"
34,14,"(34:15) Éloigne-toi du mal, et fais le bien ; Recherche et poursuis la paix."
34,15,"(34:16) Les yeux de l'Éternel sont sur les justes, Et ses oreilles sont attentives à leurs cris."
34,16,"(34:17) L'Éternel tourne sa face contre les méchants, Pour retrancher de la terre leur souvenir."
34,17,"(34:18) Quand les justes crient, l'Éternel entend, Et il les délivre de toutes leurs détresses ;"
34,18,"(34:19) L'Éternel est près de ceux qui ont le coeur brisé, Et il sauve ceux qui ont l'esprit dans l'abattement."
34,19,"(34:20) Le malheur atteint souvent le juste, Mais l'Éternel l'en délivre toujours."
34,20,"(34:21) Il garde tous ses os, Aucun d'eux n'est brisé."
34,21,"(34:22) Le malheur tue le méchant, Et les ennemis du juste sont châtiés."
34,22,"(34:23) L'Éternel délivre l'âme de ses serviteurs, Et tous ceux qui l'ont pour refuge échappent au châtiment."
35,1,"De David. Éternel ! défends-moi contre mes adversaires, Combats ceux qui me combattent !"
35,2,"Saisis le petit et le grand bouclier, Et lève-toi pour me secourir !"
35,3,"Brandis la lance et le javelot contre mes persécuteurs ! Dis à mon âme : Je suis ton salut !"
35,4,"Qu'ils soient honteux et confus, ceux qui en veulent à ma vie ! Qu'ils reculent et rougissent, ceux qui méditent ma perte !"
35,5,"Qu'ils soient comme la balle emportée par le vent, Et que l'ange de l'Éternel les chasse !"
35,6,"Que leur route soit ténébreuse et glissante, Et que l'ange de l'Éternel les poursuive !"
35,7,"Car sans cause ils m'ont tendu leur filet sur une fosse, Sans cause ils l'ont creusée pour m'ôter la vie."
35,8,"Que la ruine les atteigne à l'improviste, Qu'ils soient pris dans le filet qu'ils ont tendu, Qu'ils y tombent et périssent !"
35,9,"Et mon âme aura de la joie en l'Éternel, De l'allégresse en son salut."
35,10,"Tous mes os diront : Éternel ! qui peut, comme toi, Délivrer le malheureux d'un plus fort que lui, Le malheureux et le pauvre de celui qui le dépouille ?"
35,11,"De faux témoins se lèvent : Ils m'interrogent sur ce que j'ignore."
35,12,"Ils me rendent le mal pour le bien : Mon âme est dans l'abandon."
35,13,"Et moi, quand ils étaient malades, je revêtais un sac, J'humiliais mon âme par le jeûne, Je priais, la tête penchée sur mon sein."
35,14,"Comme pour un ami, pour un frère, je me traînais lentement ; Comme pour le deuil d'une mère, je me courbais avec tristesse."
35,15,"Puis, quand je chancelle, ils se réjouissent et s'assemblent, Ils s'assemblent à mon insu pour m'outrager, Ils me déchirent sans relâche ;"
35,16,"Avec les impies, les parasites moqueurs, Ils grincent des dents contre moi."
35,17,"Seigneur ! Jusques à quand le verras-tu ? Protège mon âme contre leurs embûches, Ma vie contre les lionceaux !"
35,18,"Je te louerai dans la grande assemblée, Je te célébrerai au milieu d'un peuple nombreux."
35,19,"Que ceux qui sont à tort mes ennemis ne se réjouissent pas à mon sujet, Que ceux qui me haïssent sans cause ne m'insultent pas du regard !"
35,20,"Car ils tiennent un langage qui n'est point celui de la paix, Ils méditent la tromperie contre les gens tranquilles du pays."
35,21,"Ils ouvrent contre moi leur bouche, Ils disent : Ah ! ah ! nos yeux regardent ! -"
35,22,"Éternel, tu le vois ! ne reste pas en silence ! Seigneur, ne t'éloigne pas de moi !"
35,23,"Réveille-toi, réveille-toi pour me faire justice ! Mon Dieu et mon Seigneur, défends ma cause !"
35,24,"Juge-moi selon ta justice, Éternel, mon Dieu ! Et qu'ils ne se réjouissent pas à mon sujet !"
35,25,"Qu'ils ne disent pas dans leur coeur : Ah ! voilà ce que nous voulions ! Qu'ils ne disent pas : Nous l'avons englouti !"
35,26,"Que tous ensemble ils soient honteux et confus, Ceux qui se réjouissent de mon malheur ! Qu'ils revêtent l'ignominie et l'opprobre, Ceux qui s'élèvent contre moi !"
35,27,"Qu'ils aient de l'allégresse et de la joie, Ceux qui prennent plaisir à mon innocence, Et que sans cesse ils disent : Exalté soit l'Éternel, Qui veut la paix de son serviteur !"
35,28,"Et ma langue célébrera ta justice, Elle dira tous les jours ta louange."
36,1,"(36:1) Au chef des chantres. Du serviteur de l'Éternel, de David. (36:2) La parole impie du méchant est au fond de mon coeur ; La crainte de Dieu n'est pas devant ses yeux."
36,2,"(36:3) Car il se flatte à ses propres yeux, Pour consommer son iniquité, pour assouvir sa haine."
36,3,"(36:4) Les paroles de sa bouche sont fausses et trompeuses ; Il renonce à agir avec sagesse, à faire le bien."
36,4,"(36:5) Il médite l'injustice sur sa couche, Il se tient sur une voie qui n'est pas bonne, Il ne repousse pas le mal."
36,5,"(36:6) Éternel ! ta bonté atteint jusqu'aux cieux, Ta fidélité jusqu'aux nues."
36,6,"(36:7) Ta justice est comme les montagnes de Dieu, Tes jugements sont comme le grand abîme. Éternel ! tu soutiens les hommes et les bêtes."
36,7,"(36:8) Combien est précieuse ta bonté, ô Dieu ! À l'ombre de tes ailes les fils de l'homme cherchent un refuge."
36,8,"(36:9) Ils se rassasient de l'abondance de ta maison, Et tu les abreuves au torrent de tes délices."
36,9,"(36:10) Car auprès de toi est la source de la vie ; Par ta lumière nous voyons la lumière."
36,10,"(36:11) Étends ta bonté sur ceux qui te connaissent, Et ta justice sur ceux dont le coeur est droit !"
36,11,"(36:12) Que le pied de l'orgueil ne m'atteigne pas, Et que la main des méchants ne me fasse pas fuir !"
36,12,"(36:13) Déjà tombent ceux qui commettent l'iniquité ; Ils sont renversés, et ils ne peuvent se relever."
37,1,"De David. Ne t'irrite pas contre les méchants, N'envie pas ceux qui font le mal."
37,2,"Car ils sont fauchés aussi vite que l'herbe, Et ils se flétrissent comme le gazon vert."
37,3,"Confie-toi en l'Éternel, et pratique le bien ; Aie le pays pour demeure et la fidélité pour pâture."
37,4,"Fais de l'Éternel tes délices, Et il te donnera ce que ton coeur désire."
37,5,"Recommande ton sort à l'Éternel, Mets en lui ta confiance, et il agira."
37,6,"Il fera paraître ta justice comme la lumière, Et ton droit comme le soleil à son midi."
37,7,"Garde le silence devant l'Éternel, et espère en lui ; Ne t'irrite pas contre celui qui réussit dans ses voies, Contre l'homme qui vient à bout de ses mauvais desseins."
37,8,"Laisse la colère, abandonne la fureur ; Ne t'irrite pas, ce serait mal faire."
37,9,"Car les méchants seront retranchés, Et ceux qui espèrent en l'Éternel posséderont le pays."
37,10,"Encore un peu de temps, et le méchant n'est plus ; Tu regardes le lieu où il était, et il a disparu."
37,11,"Les misérables possèdent le pays, Et ils jouissent abondamment de la paix."
37,12,"Le méchant forme des projets contre le juste, Et il grince des dents contre lui."
37,13,"Le Seigneur se rit du méchant, Car il voit que son jour arrive."
37,14,"Les méchants tirent le glaive, Ils bandent leur arc, Pour faire tomber le malheureux et l'indigent, Pour égorger ceux dont la voie est droite."
37,15,"Leur glaive entre dans leur propre coeur, Et leurs arcs se brisent."
37,16,"Mieux vaut le peu du juste Que l'abondance de beaucoup de méchants ;"
37,17,"Car les bras des méchants seront brisés, Mais l'Éternel soutient les justes."
37,18,"L'Éternel connaît les jours des hommes intègres, Et leur héritage dure à jamais."
37,19,"Ils ne sont pas confondus au temps du malheur, Et ils sont rassasiés aux jours de la famine."
37,20,"Mais les méchants périssent, Et les ennemis de l'Éternel, comme les plus beaux pâturages ; Ils s'évanouissent, ils s'évanouissent en fumée."
37,21,"Le méchant emprunte, et il ne rend pas ; Le juste est compatissant, et il donne."
37,22,"Car ceux que bénit l'Éternel possèdent le pays, Et ceux qu'il maudit sont retranchés."
37,23,"L'Éternel affermit les pas de l'homme, Et il prend plaisir à sa voie ;"
37,24,"S'il tombe, il n'est pas terrassé, Car l'Éternel lui prend la main."
37,25,"J'ai été jeune, j'ai vieilli ; Et je n'ai point vu le juste abandonné, Ni sa postérité mendiant son pain."
37,26,"Toujours il est compatissant, et il prête ; Et sa postérité est bénie."
37,27,"Détourne-toi du mal, fais le bien, Et possède à jamais ta demeure."
37,28,"Car l'Éternel aime la justice, Et il n'abandonne pas ses fidèles ; Ils sont toujours sous sa garde, Mais la postérité des méchants est retranchée."
37,29,"Les justes posséderont le pays, Et ils y demeureront à jamais."
37,30,"La bouche du juste annonce la sagesse, Et sa langue proclame la justice."
37,31,"La loi de son Dieu est dans son coeur ; Ses pas ne chancellent point."
37,32,"Le méchant épie le juste, Et il cherche à le faire mourir."
37,33,"L'Éternel ne le laisse pas entre ses mains, Et il ne le condamne pas quand il est en jugement."
37,34,"Espère en l'Éternel, garde sa voie, Et il t'élèvera pour que tu possèdes le pays ; Tu verras les méchants retranchés."
37,35,"J'ai vu le méchant dans toute sa puissance ; Il s'étendait comme un arbre verdoyant."
37,36,"Il a passé, et voici, il n'est plus ; Je le cherche, et il ne se trouve plus."
37,37,"Observe celui qui est intègre, et regarde celui qui est droit ; Car il y a une postérité pour l'homme de paix."
37,38,"Mais les rebelles sont tous anéantis, La postérité des méchants est retranchée."
37,39,"Le salut des justes vient de l'Éternel ; Il est leur protecteur au temps de la détresse."
37,40,"L'Éternel les secourt et les délivre ; Il les délivre des méchants et les sauve, Parce qu'ils cherchent en lui leur refuge."
38,1,"(38:1) Psaume de David. Pour souvenir. (38:2) Éternel ! ne me punis pas dans ta colère, Et ne me châtie pas dans ta fureur."
38,2,"(38:3) Car tes flèches m'ont atteint, Et ta main s'est appesantie sur moi."
38,3,"(38:4) Il n'y a rien de sain dans ma chair à cause de ta colère, Il n'y a plus de vigueur dans mes os à cause de mon péché."
38,4,"(38:5) Car mes iniquités s'élèvent au-dessus de ma tête ; Comme un lourd fardeau, elles sont trop pesantes pour moi."
38,5,"(38:6) Mes plaies sont infectes et purulentes, Par l'effet de ma folie."
38,6,"(38:7) Je suis courbé, abattu au dernier point ; Tout le jour je marche dans la tristesse."
38,7,"(38:8) Car un mal brûlant dévore mes entrailles, Et il n'y a rien de sain dans ma chair."
38,8,"(38:9) Je suis sans force, entièrement brisé ; Le trouble de mon coeur m'arrache des gémissements."
38,9,"(38:10) Seigneur ! tous mes désirs sont devant toi, Et mes soupirs ne te sont point cachés."
38,10,"(38:11) Mon coeur est agité, ma force m'abandonne, Et la lumière de mes yeux n'est plus même avec moi."
38,11,"(38:12) Mes amis et mes connaissances s'éloignent de ma plaie, Et mes proches se tiennent à l'écart."
38,12,"(38:13) Ceux qui en veulent à ma vie tendent leurs pièges ; Ceux qui cherchent mon malheur disent des méchancetés, Et méditent tout le jour des tromperies."
38,13,"(38:14) Et moi, je suis comme un sourd, je n'entends pas ; Je suis comme un muet, qui n'ouvre pas la bouche."
38,14,"(38:15) Je suis comme un homme qui n'entend pas, Et dans la bouche duquel il n'y a point de réplique."
38,15,"(38:16) Éternel ! c'est en toi que j'espère ; Tu répondras, Seigneur, mon Dieu !"
38,16,"(38:17) Car je dis : Ne permets pas qu'ils se réjouissent à mon sujet, Qu'ils s'élèvent contre moi, si mon pied chancelle !"
38,17,"(38:18) Car je suis près de tomber, Et ma douleur est toujours devant moi."
38,18,"(38:19) Car je reconnais mon iniquité, Je suis dans la crainte à cause de mon péché."
38,19,"(38:20) Et mes ennemis sont pleins de vie, pleins de force ; Ceux qui me haïssent sans cause sont nombreux."
38,20,"(38:21) Ils me rendent le mal pour le bien ; Ils sont mes adversaires, parce que je recherche le bien."
38,21,"(38:22) Ne m'abandonne pas, Éternel ! Mon Dieu, ne t'éloigne pas de moi !"
38,22,"(38:23) Viens en hâte à mon secours, Seigneur, mon salut !"
39,1,"(39:1) Au chef des chantres. À Jeduthun, Psaume de David. (39:2) Je disais : Je veillerai sur mes voies, De peur de pécher par ma langue ; Je mettrai un frein à ma bouche, Tant que le méchant sera devant moi."
39,2,"(39:3) Je suis resté muet, dans le silence ; Je me suis tu, quoique malheureux ; Et ma douleur n'était pas moins vive."
39,3,"(39:4) Mon coeur brûlait au dedans de moi, Un feu intérieur me consumait, Et la parole est venue sur ma langue."
39,4,"(39:5) Éternel ! dis-moi quel est le terme de ma vie, Quelle est la mesure de mes jours ; Que je sache combien je suis fragile."
39,5,"(39:6) Voici, tu as donné à mes jours la largeur de la main, Et ma vie est comme un rien devant toi. Oui, tout homme debout n'est qu'un souffle. -Pause."
39,6,"(39:7) Oui, l'homme se promène comme une ombre, Il s'agite vainement ; Il amasse, et il ne sait qui recueillera."
39,7,"(39:8) Maintenant, Seigneur, que puis-je espérer ? En toi est mon espérance."
39,8,"(39:9) Délivre-moi de toutes mes transgressions ! Ne me rends pas l'opprobre de l'insensé !"
39,9,"(39:10) Je reste muet, je n'ouvre pas la bouche, Car c'est toi qui agis."
39,10,"(39:11) Détourne de moi tes coups ! Je succombe sous les attaques de ta main."
39,11,"(39:12) Tu châties l'homme en le punissant de son iniquité, Tu détruis comme la teigne ce qu'il a de plus cher. Oui, tout homme est un souffle. -Pause."
39,12,"(39:13) Écoute ma prière, Éternel, et prête l'oreille à mes cris ! Ne sois pas insensible à mes larmes ! Car je suis un étranger chez toi, Un habitant, comme tous mes pères."
39,13,"(39:14) Détourne de moi le regard, et laisse-moi respirer, Avant que je m'en aille et que ne sois plus !"
40,1,"(40:1) Au chef des chantres. De David. Psaume. (40:2) J'avais mis en l'Éternel mon espérance ; Et il s'est incliné vers moi, il a écouté mes cris."
40,2,"(40:3) Il m'a retiré de la fosse de destruction, Du fond de la boue ; Et il a dressé mes pieds sur le roc, Il a affermi mes pas."
40,3,"(40:4) Il a mis dans ma bouche un cantique nouveau, Une louange à notre Dieu ; Beaucoup l'ont vu, et ont eu de la crainte, Et ils se sont confiés en l'Éternel."
40,4,"(40:5) Heureux l'homme qui place en l'Éternel sa confiance, Et qui ne se tourne pas vers les hautains et les menteurs !"
40,5,"(40:6) Tu as multiplié, Éternel, mon Dieu ! Tes merveilles et tes desseins en notre faveur ; Nul n'est comparable à toi ; Je voudrais les publier et les proclamer, Mais leur nombre est trop grand pour que je les raconte."
40,6,"(40:7) Tu ne désires ni sacrifice ni offrande, Tu m'as ouvert les oreilles ; Tu ne demandes ni holocauste ni victime expiatoire."
40,7,"(40:8) Alors je dis : Voici, je viens Avec le rouleau du livre écrit pour moi."
40,8,"(40:9) Je veux faire ta volonté, mon Dieu ! Et ta loi est au fond de mon coeur."
40,9,"(40:10) J'annonce la justice dans la grande assemblée ; Voici, je ne ferme pas mes lèvres, Éternel, tu le sais !"
40,10,"(40:11) Je ne retiens pas dans mon coeur ta justice, Je publie ta vérité et ton salut ; Je ne cache pas ta bonté et ta fidélité Dans la grande assemblée."
40,11,"(40:12) Toi, Éternel ! tu ne me refuseras pas tes compassions ; Ta bonté et ta fidélité me garderont toujours."
40,12,"(40:13) Car des maux sans nombre m'environnent ; Les châtiments de mes iniquités m'atteignent, Et je ne puis en supporter la vue ; Ils sont plus nombreux que les cheveux de ma tête, Et mon courage m'abandonne."
40,13,"(40:14) Veuille me délivrer, ô Éternel ! Éternel, viens en hâte à mon secours !"
40,14,"(40:15) Que tous ensemble ils soient honteux et confus, Ceux qui en veulent à ma vie pour l'enlever ! Qu'ils reculent et rougissent, Ceux qui désirent ma perte !"
40,15,"(40:16) Qu'ils soient dans la stupeur par l'effet de leur honte, Ceux qui me disent : Ah ! ah !"
40,16,"(40:17) Que tous ceux qui te cherchent Soient dans l'allégresse et se réjouissent en toi ! Que ceux qui aiment ton salut Disent sans cesse : Exalté soit l'Éternel !"
40,17,"(40:18) Moi, je suis pauvre et indigent ; Mais le Seigneur pense à moi. Tu es mon aide et mon libérateur : Mon Dieu, ne tarde pas !"
41,1,"(41:1) Au chef des chantres. Psaume de David. (41:2) Heureux celui qui s'intéresse au pauvre ! Au jour du malheur l'Éternel le délivre ;"
41,2,"(41:3) L'Éternel le garde et lui conserve la vie. Il est heureux sur la terre, Et tu ne le livres pas au bon plaisir de ses ennemis."
41,3,"(41:4) L'Éternel le soutient sur son lit de douleur ; Tu le soulages dans toutes ses maladies."
41,4,"(41:5) Je dis : Éternel, aie pitié de moi ! Guéris mon âme ! car j'ai péché contre toi."
41,5,"(41:6) Mes ennemis disent méchamment de moi : Quand mourra-t-il ? quand périra son nom ?"
41,6,"(41:7) Si quelqu'un vient me voir, il prend un langage faux, Il recueille des sujets de médire ; Il s'en va, et il parle au dehors."
41,7,"(41:8) Tous mes ennemis chuchotent entre eux contre moi ; Ils pensent que mon malheur causera ma ruine :"
41,8,"(41:9) Il est dangereusement atteint, Le voilà couché, il ne se relèvera pas !"
41,9,"(41:10) Celui-là même avec qui j'étais en paix, Qui avait ma confiance et qui mangeait mon pain, Lève le talon contre moi."
41,10,"(41:11) Toi, Éternel, aie pitié de moi et rétablis-moi ! Et je leur rendrai ce qui leur est dû."
41,11,"(41:12) Je connaîtrai que tu m'aimes, Si mon ennemi ne triomphe pas de moi."
41,12,"(41:13) Tu m'as soutenu à cause de mon intégrité, Et tu m'as placé pour toujours en ta présence."
41,13,"(41:14) Béni soit l'Éternel, le Dieu d'Israël, d'éternité en éternité ! Amen ! Amen !"
42,1,"(42:1) Au chef des chantres. Cantique des fils de Koré. (42:2) Comme une biche soupire après des courants d'eau, Ainsi mon âme soupire après toi, ô Dieu !"
42,2,"(42:3) Mon âme a soif de Dieu, du Dieu vivant : Quand irai-je et paraîtrai-je devant la face de Dieu ?"
42,3,"(42:4) Mes larmes sont ma nourriture jour et nuit, Pendant qu'on me dit sans cesse : Où est ton Dieu ?"
42,4,"(42:5) Je me rappelle avec effusion de coeur Quand je marchais entouré de la foule, Et que je m'avançais à sa tête vers la maison de Dieu, Au milieu des cris de joie et des actions de grâces D'une multitude en fête."
42,5,"(42:6) Pourquoi t'abats-tu, mon âme, et gémis-tu au dedans de moi ? Espère en Dieu, car je le louerai encore ; Il est mon salut et mon Dieu."
42,6,"(42:7) Mon âme est abattue au dedans de moi : Aussi c'est à toi que je pense, depuis le pays du Jourdain, Depuis l'Hermon, depuis la montagne de Mitsear."
42,7,"(42:8) Un flot appelle un autre flot au bruit de tes ondées ; Toutes tes vagues et tous tes flots passent sur moi."
42,8,"(42:9) Le jour, l'Éternel m'accordait sa grâce ; La nuit, je chantais ses louanges, J'adressais une prière au Dieu de ma vie."
42,9,"(42:10) Je dis à Dieu, mon rocher : Pourquoi m'oublies-tu ? Pourquoi dois-je marcher dans la tristesse, Sous l'oppression de l'ennemi ?"
42,10,"(42:11) Mes os se brisent quand mes persécuteurs m'outragent, En me disant sans cesse : Où est ton Dieu ?"
42,11,"(42:12) Pourquoi t'abats-tu, mon âme, et gémis-tu au dedans de moi ? Espère en Dieu, car je le louerai encore ; Il est mon salut et mon Dieu."
43,1,"Rends-moi justice, ô Dieu, défends ma cause contre une nation infidèle ! Délivre-moi des hommes de fraude et d'iniquité !"
43,2,"Toi, mon Dieu protecteur, pourquoi me repousses-tu ? Pourquoi dois-je marcher dans la tristesse, Sous l'oppression de l'ennemi ?"
43,3,"Envoie ta lumière et ta fidélité ! Qu'elles me guident, Qu'elles me conduisent à ta montagne sainte et à tes demeures !"
43,4,"J'irai vers l'autel de Dieu, de Dieu, ma joie et mon allégresse, Et je te célébrerai sur la harpe, ô Dieu, mon Dieu !"
43,5,"Pourquoi t'abats-tu, mon âme, et gémis-tu au dedans de moi ? Espère en Dieu, car je le louerai encore ; Il est mon salut et mon Dieu."
44,1,"(44:1) Au chef des chantres. Des fils de Koré. Cantique. (44:2) Ô Dieu ! nous avons entendu de nos oreilles, Nos pères nous ont raconté Les oeuvres que tu as accomplies de leur temps, Aux jours d'autrefois."
44,2,"(44:3) De ta main tu as chassé des nations pour les établir, Tu as frappé des peuples pour les étendre."
44,3,"(44:4) Car ce n'est point par leur épée qu'ils se sont emparés du pays, Ce n'est point leur bras qui les a sauvés ; Mais c'est ta droite, c'est ton bras, c'est la lumière de ta face, Parce que tu les aimais."
44,4,"(44:5) Ô Dieu ! tu es mon roi : Ordonne la délivrance de Jacob !"
44,5,"(44:6) Avec toi nous renversons nos ennemis, Avec ton nom nous écrasons nos adversaires."
44,6,"(44:7) Car ce n'est pas en mon arc que je me confie, Ce n'est pas mon épée qui me sauvera ;"
44,7,"(44:8) Mais c'est toi qui nous délivres de nos ennemis, Et qui confonds ceux qui nous haïssent."
44,8,"(44:9) Nous nous glorifions en Dieu chaque jour, Et nous célébrerons à jamais ton nom. Pause."
44,9,"(44:10) Cependant tu nous repousses, tu nous couvres de honte, Tu ne sors plus avec nos armées ;"
44,10,"(44:11) Tu nous fais reculer devant l'ennemi, Et ceux qui nous haïssent enlèvent nos dépouilles."
44,11,"(44:12) Tu nous livres comme des brebis à dévorer, Tu nous disperses parmi les nations."
44,12,"(44:13) Tu vends ton peuple pour rien, Tu ne l'estimes pas à une grande valeur."
44,13,"(44:14) Tu fais de nous un objet d'opprobre pour nos voisins, De moquerie et de risée pour ceux qui nous entourent ;"
44,14,"(44:15) Tu fais de nous un objet de sarcasme parmi les nations, Et de hochements de tête parmi les peuples."
44,15,"(44:16) Ma honte est toujours devant moi, Et la confusion couvre mon visage,"
44,16,"(44:17) À la voix de celui qui m'insulte et m'outrage, À la vue de l'ennemi et du vindicatif."
44,17,"(44:18) Tout cela nous arrive, sans que nous t'ayons oublié, Sans que nous ayons violé ton alliance :"
44,18,"(44:19) Notre coeur ne s'est point détourné, Nos pas ne se sont point éloignés de ton sentier,"
